key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,key_resp_9.rt,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,13 x 3 + 2 = 90?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,4.0002,0,2,2,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,17 x 2 - 10 = 24?,,,,,,,,,,,RESPONSE RECORDED,1,left,,,,,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,10 x 11 + 45 = 155?,,,,,,,,,,,RESPONSE RECORDED,1,left,,,,,0,4,4,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,,,CONCENTRATE,1,left,,,,,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,62 - 15 x 3 = 5?,,,,,,,,,,,PAY ATTENTION,0,right,,,left,1.4435,0,6,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,,,SPEED UP,0,right,,,right,2.245,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,56 - 6 x 3 = 33?,,,,,,,,,,,SPEED UP,0,right,,,right,3.1294,0,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,20 x 2 - 77 = 24?,,,,,,,,,,,YOU NEED TO CONCENTRATE,0,right,,,right,2.9111,0,9,9,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,,,GO FASTER,1,left,,,right,4.6436,0,10,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,12 + 10 x 4 = 70?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,left,4.9659,0,11,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,left,2.62,0,12,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,2 x 40 + 10 = 800?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,2.3986,0,13,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"You have now completed the mental arithmetic task. You are halfway through the experiment.

Thank you for deciding to finish the tasks, it is much appreciated! Your effort is valued.

Press space to continue",,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.2224,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.4098,right,1.6406,0,0,0,19,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,handshake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.8015,0,1,1,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,businessman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3711,0,2,2,16,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.4343,0,3,3,14,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,embassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2127,0,4,4,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,squeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.284,0,5,5,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2356,0,6,6,22,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.2175,0,7,7,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,clang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3601,0,8,8,13,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.2067,0,9,9,17,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,jaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.4839,0,10,10,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.8124,0,11,11,27,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1616,0,12,12,21,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9903,0,13,13,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.5445,0,14,14,12,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.9443,0,15,15,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.9258,0,16,16,20,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,delirium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3229,0,17,17,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.8842,0,18,18,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.1198,0,19,19,18,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.8074,0,20,20,24,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.6544,0,21,21,26,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3175,0,22,22,23,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2007,0,23,23,11,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0562,0,24,24,15,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,stole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1849,0,25,25,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.8995,0,26,26,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3191,0,27,27,25,1,,,,,,,,,,,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.0087,5,12.4603,0,0,0,0,1,I felt excluded during the experiment.,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.9147,0,1,1,1,1,Negative feedback showed me that I had lower task competencies than the other participants.,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3.4344,0,2,2,3,1,I felt stressed during the experiment.,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.2638,0,3,3,2,1,I felt alone during the experiment.,,,,
,,,,,,,,,,,5588,woman,24,4-6h,2021-12-04_12h48.41.699,bachelor,2021.2.3,Win32,59.69080165,IwAR1U9sv7jt6-VzaoK-jLrG5svuDWOPsE4OrmrlNSodsVR0DslIWgxoNfjnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,28.9454,space,11.9801
